ALAND,AWATER,CD116FP,CDSESSN,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,MTFCC,NAMELSAD,NUMPOINTSairports,STATEFP,amtrak,breweries,fairgrounds,farms,fortune,hospitals,military,mobilehome,museums,result,sportsvenues,starbucks,amtrak_alpha_pct,breweries_alpha_pct,fairgrounds_alpha_pct,fortune_alpha_pct,hospitals_alpha_pct,mobilehome_alpha_pct,museums_alpha_pct,sportsvenues_alpha_pct,starbucks_alpha_pct,farms_alpha_pct,military_alpha_pct
845455823,447359599,08,116,N,2508,+42.1947343,-070.9440053,C2,G5200,Congressional District 8,1,25,2,16,0,162,0,20,0,8,100,D,2,47,42.5,60.0,0.0,0.0,66.23376623376623,3.8783269961977185,84.15841584158416,63.75,86.84782608695653,1.1523012552301255,0.0
2147483647,175294958,01,116,N,5401,+39.3819864,-080.2684973,C2,G5200,Congressional District 1,14,54,0,5,0,8458,0,24,4,94,102,R,2,8,0.0,18.75,0.0,0.0,79.48051948051948,45.57034220532319,85.84158415841584,63.75,14.782608695652174,60.16150627615063,48.57142857142857
2147483647,191079291,03,116,N,5403,+37.9911687,-081.2182730,C2,G5200,Congressional District 3,14,54,7,5,1,5468,0,25,0,77,73,R,3,10,148.75,18.75,63.75,0.0,82.79220779220779,37.328897338403046,61.43564356435643,95.625,18.47826086956522,38.893723849372385,0.0
2147483647,122654294,02,116,N,5402,+38.8387542,-080.1737613,C2,G5200,Congressional District 2,9,54,3,3,0,7563,0,22,5,67,81,R,0,6,63.75,11.25,0.0,0.0,72.85714285714285,32.48098859315589,68.16831683168317,0.0,11.08695652173913,53.79539748953975,60.71428571428571
2147483647,2147483647,00,116,N,0200,+63.3473560,-152.8397334,C1,G5200,Congressional District (at Large),283,02,0,29,4,762,0,32,21,89,163,R,0,48,0.0,108.75,255.0,0.0,105.97402597402598,43.146387832699624,137.17821782178217,0.0,88.69565217391305,5.420083682008368,255.0
2147483647,-1771274860,01,116,N,5501,+42.6952385,-088.0463495,C2,G5200,Congressional District 1,15,55,1,9,0,2667,0,13,0,53,81,R,0,23,21.25,33.75,0.0,0.0,43.05194805194805,25.693916349809886,68.16831683168317,0.0,42.5,18.970292887029288,0.0
2147483647,815152730,03,116,N,5503,+44.0562970,-090.8917476,C2,G5200,Congressional District 3,21,55,2,18,1,19895,0,27,2,248,117,D,0,7,42.5,67.5,63.75,0.0,89.41558441558442,120.22813688212928,98.46534653465346,0.0,12.934782608695652,141.51255230125523,24.285714285714285
332617267,-1840418053,04,116,N,5504,+42.9048585,-087.8423940,C2,G5200,Congressional District 4,2,55,2,15,0,37,5,11,1,4,72,D,3,24,42.5,56.25,0.0,35.41666666666667,36.42857142857142,1.9391634980988592,60.59405940594059,95.625,44.34782608695652,0.26317991631799165,12.142857142857142
2147483647,165505624,05,116,N,5505,+43.1995976,-088.5315279,C2,G5200,Congressional District 5,10,55,0,8,1,3462,2,22,0,45,71,R,1,36,0.0,30.0,63.75,14.166666666666666,72.85714285714285,21.815589353612165,59.75247524752476,31.875,66.52173913043478,24.62510460251046,0.0
2147483647,2147483647,07,116,N,5507,+45.6989971,-090.6553345,C2,G5200,Congressional District 7,40,55,0,15,1,16175,0,37,0,236,146,R,0,4,0.0,56.25,63.75,0.0,122.53246753246754,114.4106463878327,122.87128712871286,0.0,7.391304347826087,115.05230125523012,0.0
2147483647,189001494,02,116,N,5502,+42.9842952,-089.7508660,C2,G5200,Congressional District 2,15,55,0,16,0,9962,1,18,2,82,140,D,2,20,0.0,60.0,0.0,7.083333333333333,59.61038961038961,39.752851711026615,117.82178217821782,63.75,36.95652173913044,70.85941422594142,24.285714285714285
2147483647,2147483647,06,116,N,5506,+43.7792439,-088.2744226,C2,G5200,Congressional District 6,8,55,3,9,0,8882,1,22,0,105,142,R,2,15,63.75,33.75,0.0,7.083333333333333,72.85714285714285,50.90304182509506,119.50495049504951,63.75,27.717391304347824,63.17740585774059,0.0
2147483647,2147483647,08,116,N,5508,+44.8312557,-087.9368111,C2,G5200,Congressional District 8,17,55,0,12,0,8674,0,19,0,116,109,R,2,11,0.0,45.0,0.0,0.0,62.922077922077925,56.23574144486692,91.73267326732673,63.75,20.32608695652174,61.697907949790796,0.0
2147483647,526676361,01,116,N,3701,+36.1462572,-077.5228846,C2,G5200,Congressional District 1,8,37,2,9,0,3457,0,17,1,160,81,D,4,19,42.5,33.75,0.0,0.0,56.298701298701296,77.56653992395437,68.16831683168317,127.5,35.108695652173914,24.589539748953975,12.142857142857142
2147483647,1127451539,07,116,N,3707,+34.6426108,-078.2110747,C2,G5200,Congressional District 7,10,37,0,14,0,5330,0,12,3,309,68,R,1,14,0.0,52.5,0.0,0.0,39.74025974025974,149.80038022813687,57.227722772277225,31.875,25.869565217391305,37.912133891213394,36.42857142857142
2147483647,95720327,02,116,N,3702,+35.7612489,-078.4067725,C2,G5200,Congressional District 2,7,37,2,16,0,4319,0,9,0,195,38,R,1,18,42.5,60.0,0.0,0.0,29.805194805194805,94.5342205323194,31.98019801980198,31.875,33.26086956521739,30.720920502092053,0.0
2147483647,209232379,06,116,N,3706,+36.0145377,-079.4722399,C2,G5200,Congressional District 6,16,37,1,7,0,6051,1,7,0,284,52,R,2,9,21.25,26.25,0.0,7.083333333333333,23.181818181818183,137.680608365019,43.76237623762376,63.75,16.630434782608695,43.04058577405858,0.0
2147483647,2147483647,03,116,N,3703,+35.4469667,-076.6052861,C2,G5200,Congressional District 3,18,37,0,12,0,3115,0,12,9,360,75,R,2,16,0.0,45.0,0.0,0.0,39.74025974025974,174.52471482889732,63.118811881188115,63.75,29.565217391304348,22.156903765690377,109.28571428571428
2147483647,107723252,10,116,N,3710,+35.4391869,-081.6293598,C2,G5200,Congressional District 10,6,37,1,30,0,4082,0,16,0,234,73,R,2,21,21.25,112.5,0.0,0.0,52.98701298701299,113.44106463878326,61.43564356435643,63.75,38.80434782608696,29.035146443514645,0.0
1896794144,18220198,04,116,N,3704,+35.9111759,-079.2661257,C2,G5200,Congressional District 4,2,37,2,26,1,1051,1,6,1,59,67,D,4,59,42.5,97.5,63.75,7.083333333333333,19.87012987012987,28.602661596958175,56.38613861386139,127.5,109.02173913043478,7.475732217573222,12.142857142857142
2147483647,80959022,05,116,N,3705,+36.2653335,-080.9797738,C2,G5200,Congressional District 5,10,37,0,18,0,7523,3,16,0,151,76,R,4,19,0.0,67.5,0.0,21.25,52.98701298701299,73.20342205323195,63.96039603960396,127.5,35.108695652173914,53.510878661087865,0.0
2147483647,105491253,13,116,N,3713,+35.8477068,-080.4509290,C2,G5200,Congressional District 13,6,37,3,10,0,2246,2,16,0,138,62,R,3,28,63.75,37.5,0.0,14.166666666666666,52.98701298701299,66.90114068441065,52.17821782178218,95.625,51.73913043478261,15.97573221757322,0.0
2147483647,190956833,11,116,N,3711,+35.5214138,-082.8102435,C2,G5200,Congressional District 11,8,37,0,28,1,6428,0,15,0,365,71,R,1,25,0.0,105.0,63.75,0.0,49.675324675324674,176.94866920152091,59.75247524752476,31.875,46.19565217391305,45.72217573221757,0.0
2147483647,85881092,09,116,N,3709,+34.8530785,-079.5357000,C2,G5200,Congressional District 9,10,37,1,5,0,1068,1,10,1,186,42,R,1,26,21.25,18.75,0.0,7.083333333333333,33.116883116883116,90.17110266159696,35.34653465346535,31.875,48.04347826086956,7.596652719665272,12.142857142857142
2147483647,123254406,08,116,N,3708,+35.2956105,-079.7801656,C2,G5200,Congressional District 8,6,37,3,7,0,5065,0,9,1,238,42,R,2,20,63.75,26.25,0.0,0.0,29.805194805194805,115.38022813688212,35.34653465346535,63.75,36.95652173913044,36.02719665271967,12.142857142857142
1087729587,56176119,12,116,N,3712,+35.2737407,-080.8560069,C2,G5200,Congressional District 12,2,37,1,22,0,483,3,12,1,41,42,D,6,55,21.25,82.5,0.0,21.25,39.74025974025974,19.876425855513308,35.34653465346535,191.25,101.63043478260869,3.4355648535564853,12.142857142857142
2147483647,625111184,01,116,N,3301,+43.4647305,-071.2001774,C2,G5200,Congressional District 1,6,33,3,18,0,1576,0,14,3,133,165,D,1,16,63.75,67.5,0.0,0.0,46.36363636363637,64.47718631178707,138.86138613861388,31.875,29.565217391304348,11.210041841004184,36.42857142857142
2147483647,401564064,02,116,N,3302,+43.7641775,-071.7213985,C2,G5200,Congressional District 2,18,33,1,31,1,2815,0,22,1,159,192,D,2,9,21.25,116.25,63.75,0.0,72.85714285714285,77.08174904942965,161.58415841584159,63.75,16.630434782608695,20.023012552301257,12.142857142857142
-68722095,143292945,01,116,N,4001,+36.2117411,-095.7895823,C2,G5200,Congressional District 1,5,40,0,11,1,3160,3,25,1,82,62,R,4,31,0.0,41.25,63.75,21.25,82.79220779220779,39.752851711026615,52.17821782178218,127.5,57.28260869565217,22.476987447698747,12.142857142857142
2147483647,814268800,03,116,N,4003,+36.1070688,-098.8397654,C2,G5200,Congressional District 3,64,40,0,2,0,30326,0,44,3,135,156,R,2,6,0.0,7.5,0.0,0.0,145.7142857142857,65.44676806083649,131.2871287128713,63.75,11.08695652173913,215.70794979079497,36.42857142857142
2147483647,59057302,05,116,N,4005,+35.3078792,-096.9896037,C2,G5200,Congressional District 5,4,40,1,9,1,3784,2,31,2,82,86,D,2,24,21.25,33.75,63.75,14.166666666666666,102.66233766233766,39.752851711026615,72.37623762376238,63.75,44.34782608695652,26.915481171548116,24.285714285714285
2147483647,408016815,04,116,N,4004,+34.5865916,-097.7501307,C2,G5200,Congressional District 4,24,40,4,2,0,13283,0,27,6,75,74,R,2,16,85.0,7.5,0.0,0.0,89.41558441558442,36.35931558935361,62.27722772277228,63.75,29.565217391304348,94.48158995815899,72.85714285714285
2147483647,1949952135,02,116,N,4002,+35.1433031,-095.4417722,C2,G5200,Congressional District 2,39,40,0,4,0,29692,0,38,4,150,109,R,0,0,0.0,15.0,0.0,0.0,125.84415584415585,72.71863117870723,91.73267326732673,0.0,0.0,211.19832635983263,48.57142857142857
2147483647,1399985648,00,116,N,1000,+38.9985661,-075.4416440,C1,G5200,Congressional District (at Large),10,10,2,12,1,2451,2,15,4,181,133,D,3,24,42.5,45.0,63.75,14.166666666666666,49.675324675324674,87.74714828897338,111.93069306930693,95.625,44.34782608695652,17.433891213389124,48.57142857142857
1653701106,45137458,01,116,N,4201,+40.3320537,-075.1134194,C2,G5200,Congressional District 1,4,42,1,8,0,0,0,11,0,36,85,R,0,23,21.25,30.0,0.0,0.0,36.42857142857142,17.452471482889734,71.53465346534654,0.0,42.5,0.0,0.0
757702393,19898044,18,116,N,4218,+40.3711995,-079.8989312,C2,G5200,Congressional District 18,2,42,1,14,0,3340,4,21,0,16,90,D,6,35,21.25,52.5,0.0,28.333333333333332,69.54545454545455,7.756653992395437,75.74257425742574,191.25,64.67391304347827,23.757322175732217,0.0
-2076268262,30474030,07,116,N,4207,+40.7258060,-075.4268756,C2,G5200,Congressional District 7,5,42,0,12,0,2521,2,15,0,46,104,D,3,17,0.0,45.0,0.0,14.166666666666666,49.675324675324674,22.30038022813688,87.52475247524752,95.625,31.41304347826087,17.931799163179917,0.0
162453180,8537703,02,116,N,4202,+40.0464237,-075.0596773,C2,G5200,Congressional District 2,1,42,0,5,0,17,1,15,1,0,23,D,0,8,0.0,18.75,0.0,7.083333333333333,49.675324675324674,0.0,19.356435643564357,0.0,14.782608695652174,0.12092050209205021,12.142857142857142
-2008121753,41571090,17,116,N,4217,+40.6087613,-080.1871263,C2,G5200,Congressional District 17,4,42,0,12,0,1388,1,14,2,52,54,D,1,33,0.0,45.0,0.0,7.083333333333333,46.36363636363637,25.20912547528517,45.445544554455445,31.875,60.97826086956522,9.872803347280335,24.285714285714285
2147483647,52399122,14,116,N,4214,+40.0761735,-079.9247819,C2,G5200,Congressional District 14,9,42,3,12,0,52,0,12,0,105,82,R,0,16,63.75,45.0,0.0,0.0,39.74025974025974,50.90304182509506,69.00990099009901,0.0,29.565217391304348,0.3698744769874477,0.0
-1930788625,27871337,06,116,N,4206,+40.0240029,-075.7762972,C2,G5200,Congressional District 6,4,42,5,10,0,1821,2,14,1,51,84,D,0,20,106.25,37.5,0.0,14.166666666666666,46.36363636363637,24.724334600760454,70.6930693069307,0.0,36.95652173913044,12.952719665271966,12.142857142857142
136667590,4710201,03,116,N,4203,+40.0043086,-075.1988949,C2,G5200,Congressional District 3,0,42,2,4,0,5489,3,19,0,0,152,D,5,34,42.5,15.0,0.0,21.25,62.922077922077925,0.0,127.92079207920791,159.375,62.82608695652174,39.04309623430962,0.0
-1497311843,100518003,10,116,N,4210,+40.2624086,-076.8578762,C2,G5200,Congressional District 10,7,42,2,16,1,10157,2,19,3,105,81,R,0,30,42.5,60.0,63.75,14.166666666666666,62.922077922077925,50.90304182509506,68.16831683168317,0.0,55.43478260869565,72.24644351464435,36.42857142857142
1235183943,11540873,04,116,N,4204,+40.2208000,-075.3931649,C2,G5200,Congressional District 4,5,42,0,7,0,3470,3,13,2,14,85,D,0,38,0.0,26.25,0.0,21.25,43.05194805194805,6.787072243346008,71.53465346534654,0.0,70.21739130434783,24.682008368200837,24.285714285714285
548506604,26310378,05,116,N,4205,+39.9205219,-075.3752409,C2,G5200,Congressional District 5,1,42,1,2,0,7119,2,11,1,4,94,D,5,24,21.25,7.5,0.0,14.166666666666666,36.42857142857142,1.9391634980988592,79.10891089108911,159.375,44.34782608695652,50.63723849372385,12.142857142857142
2147483647,2083865765,16,116,N,4216,+41.6326383,-080.1365680,C2,G5200,Congressional District 16,9,42,1,8,0,5054,1,20,2,171,108,R,0,11,21.25,30.0,0.0,7.083333333333333,66.23376623376623,82.89923954372624,90.89108910891089,0.0,20.32608695652174,35.9489539748954,24.285714285714285
2147483647,92403236,13,116,N,4213,+40.1031549,-078.2624436,C2,G5200,Congressional District 13,11,42,4,4,0,60,0,19,2,145,131,R,0,13,85.0,15.0,0.0,0.0,62.922077922077925,70.29467680608366,110.24752475247526,0.0,24.02173913043478,0.4267782426778242,24.285714285714285
-402391032,113349199,11,116,N,4211,+39.9707441,-076.3980211,C2,G5200,Congressional District 11,6,42,3,13,0,5191,0,6,0,114,99,R,0,13,63.75,48.75,0.0,0.0,19.87012987012987,55.266159695817485,83.31683168316832,0.0,24.02173913043478,36.9234309623431,0.0
2147483647,92317194,09,116,N,4209,+40.7786730,-076.1602212,C2,G5200,Congressional District 9,11,42,0,9,0,7608,0,17,1,120,82,R,0,7,0.0,33.75,0.0,0.0,56.298701298701296,58.17490494296578,69.00990099009901,0.0,12.934782608695652,54.11548117154812,12.142857142857142
2147483647,223499582,15,116,N,4215,+41.2108534,-078.9103277,C2,G5200,Congressional District 15,17,42,0,6,0,2654,0,16,0,119,96,R,1,5,0.0,22.5,0.0,0.0,52.98701298701299,57.69011406844106,80.79207920792079,31.875,9.23913043478261,18.877824267782426,0.0
2147483647,242921113,12,116,N,4212,+41.3438824,-077.0552624,C2,G5200,Congressional District 12,14,42,1,6,0,2312,0,21,0,167,137,R,3,12,21.25,22.5,0.0,0.0,69.54545454545455,80.96007604562737,115.29702970297029,95.625,22.17391304347826,16.445188284518828,0.0
2147483647,177265662,08,116,N,4208,+41.3644747,-075.4046788,C2,G5200,Congressional District 8,9,42,0,7,0,1048,0,16,2,66,78,D,2,9,0.0,26.25,0.0,0.0,52.98701298701299,31.996197718631176,65.64356435643565,63.75,16.630434782608695,7.45439330543933,24.285714285714285
2147483647,1919384110,01,116,N,1201,+30.6628014,-086.6624661,C2,G5200,Congressional District 1,8,12,2,9,0,3181,0,22,16,472,47,R,0,23,42.5,33.75,0.0,0.0,72.85714285714285,228.8212927756654,39.554455445544555,0.0,42.5,22.626359832635984,194.28571428571428
1017471375,110917454,07,116,N,1207,+28.6870369,-081.2447228,C2,G5200,Congressional District 7,2,12,2,10,0,473,0,12,1,35,43,D,2,33,42.5,37.5,0.0,0.0,39.74025974025974,16.96768060836502,36.18811881188119,63.75,60.97826086956522,3.3644351464435145,12.142857142857142
293302729,597416563,27,116,N,1227,+25.6912633,-080.2501523,C2,G5200,Congressional District 27,0,12,0,2,0,442,0,16,0,5,64,D,3,47,0.0,7.5,0.0,0.0,52.98701298701299,2.423954372623574,53.86138613861386,95.625,86.84782608695653,3.1439330543933055,0.0
2147483647,1918872575,17,116,N,1217,+27.2327392,-081.5515394,C2,G5200,Congressional District 17,9,12,2,1,0,6479,0,14,0,510,38,R,0,7,42.5,3.75,0.0,0.0,46.36363636363637,247.24334600760454,31.98019801980198,0.0,12.934782608695652,46.08493723849372,0.0
2147483647,1318862943,06,116,N,1206,+29.1930377,-081.2796011,C2,G5200,Congressional District 6,10,12,1,10,0,1811,0,10,0,256,74,R,3,16,21.25,37.5,0.0,0.0,33.116883116883116,124.10646387832699,62.27722772277228,95.625,29.565217391304348,12.881589958158996,0.0
714675118,233953834,14,116,N,1214,+28.0135308,-082.4864379,C2,G5200,Congressional District 14,2,12,1,11,1,232,1,17,1,124,42,D,4,42,21.25,41.25,63.75,7.083333333333333,56.298701298701296,60.11406844106464,35.34653465346535,127.5,77.60869565217392,1.6502092050209205,12.142857142857142
2147483647,239830493,05,116,N,1205,+30.4481169,-083.3244290,C2,G5200,Congressional District 5,6,12,3,12,0,1419,3,10,0,260,49,D,3,16,63.75,45.0,0.0,21.25,33.116883116883116,126.04562737642586,41.23762376237623,95.625,29.565217391304348,10.093305439330544,0.0
265305017,33054938,24,116,N,1224,+25.9084664,-080.2109109,C2,G5200,Congressional District 24,1,12,2,5,0,40,0,13,0,45,22,D,2,18,42.5,18.75,0.0,0.0,43.05194805194805,21.815589353612165,18.514851485148515,63.75,33.26086956521739,0.28451882845188287,0.0
-940689767,954285435,16,116,N,1216,+27.5331029,-082.3581552,C2,G5200,Congressional District 16,2,12,0,11,0,670,0,12,0,287,51,R,0,28,0.0,41.25,0.0,0.0,39.74025974025974,139.13498098859316,42.92079207920792,0.0,51.73913043478261,4.7656903765690375,0.0
2147483647,1243668220,11,116,N,1211,+28.7869395,-082.2169160,C2,G5200,Congressional District 11,4,12,0,5,0,4978,0,14,1,359,28,R,0,6,0.0,18.75,0.0,0.0,46.36363636363637,174.03992395437263,23.564356435643564,0.0,11.08695652173913,35.40836820083682,12.142857142857142
-1478514631,214478863,15,116,N,1215,+28.1969733,-081.9804493,C2,G5200,Congressional District 15,4,12,2,6,0,2141,1,4,0,465,21,R,0,19,42.5,22.5,0.0,7.083333333333333,13.246753246753247,225.4277566539924,17.673267326732674,0.0,35.108695652173914,15.22887029288703,0.0
484534996,184761814,23,116,N,1223,+26.0421375,-080.2409280,C2,G5200,Congressional District 23,2,12,0,2,0,432,0,11,1,60,27,D,2,37,0.0,7.5,0.0,0.0,36.42857142857142,29.08745247148289,22.722772277227723,63.75,68.36956521739131,3.072803347280335,12.142857142857142
2147483647,1710622089,08,116,N,1208,+28.1646486,-080.6989059,C2,G5200,Congressional District 8,8,12,0,10,0,1122,1,15,5,210,54,R,0,21,0.0,37.5,0.0,7.083333333333333,49.675324675324674,101.80608365019012,45.445544554455445,0.0,38.80434782608696,7.980753138075315,60.71428571428571
-2071863874,545757465,12,116,N,1212,+28.2687095,-082.4918091,C2,G5200,Congressional District 12,3,12,0,18,0,1298,0,14,0,332,34,R,1,18,0.0,67.5,0.0,0.0,46.36363636363637,160.9505703422053,28.613861386138613,31.875,33.26086956521739,9.232635983263599,0.0
-381393646,979668133,18,116,N,1218,+27.1375365,-080.3816414,C2,G5200,Congressional District 18,4,12,0,7,0,1341,1,13,1,106,46,R,1,22,0.0,26.25,0.0,7.083333333333333,43.05194805194805,51.38783269961977,38.71287128712871,31.875,40.65217391304348,9.538493723849372,12.142857142857142
2147483647,2147483647,02,116,N,1202,+30.0752566,-084.1792869,C2,G5200,Congressional District 2,16,12,1,5,0,4105,0,21,4,526,66,R,2,13,21.25,18.75,0.0,0.0,69.54545454545455,255.0,55.54455445544554,63.75,24.02173913043478,29.198744769874477,48.57142857142857
2147483647,639142009,20,116,N,1220,+26.4461298,-080.5869868,C2,G5200,Congressional District 20,4,12,1,2,0,674,0,12,0,82,20,D,0,10,21.25,7.5,0.0,0.0,39.74025974025974,39.752851711026615,16.83168316831683,0.0,18.47826086956522,4.794142259414226,0.0
2147483647,452925118,25,116,N,1225,+26.2042840,-081.2029593,C2,G5200,Congressional District 25,6,12,0,3,0,695,3,10,1,96,12,R,2,24,0.0,11.25,0.0,21.25,33.116883116883116,46.539923954372625,10.099009900990099,63.75,44.34782608695652,4.943514644351465,12.142857142857142
663696308,250336902,21,116,N,1221,+26.5626305,-080.1262451,C2,G5200,Congressional District 21,1,12,2,8,0,554,0,10,0,50,34,D,0,24,42.5,30.0,0.0,0.0,33.116883116883116,24.23954372623574,28.613861386138613,0.0,44.34782608695652,3.9405857740585777,0.0
2147483647,722972427,03,116,N,1203,+29.6808028,-082.0478601,C2,G5200,Congressional District 3,5,12,1,6,0,8862,0,20,0,208,58,R,2,21,21.25,22.5,0.0,0.0,66.23376623376623,100.83650190114068,48.81188118811882,63.75,38.80434782608696,63.03514644351464,0.0
1130063436,206005788,10,116,N,1210,+28.5438290,-081.5128650,C2,G5200,Congressional District 10,3,12,1,6,0,2017,1,9,0,78,24,D,4,46,21.25,22.5,0.0,7.083333333333333,29.805194805194805,37.81368821292775,20.198019801980198,127.5,85.0,14.346861924686193,0.0
-228983540,1016868324,04,116,N,1204,+30.6764384,-082.0505705,C2,G5200,Congressional District 4,5,12,0,12,0,1114,0,16,7,125,74,R,2,42,0.0,45.0,0.0,0.0,52.98701298701299,60.59885931558936,62.27722772277228,63.75,77.60869565217392,7.923849372384937,85.0
2147483647,354110880,01,116,N,0401,+34.9710133,-110.7259249,C2,G5200,Congressional District 1,34,04,4,11,1,13505,0,22,4,211,91,D,2,39,85.0,41.25,63.75,0.0,72.85714285714285,102.29087452471482,76.58415841584159,63.75,72.06521739130434,96.06066945606695,48.57142857142857
2147483647,8409911,03,116,N,0403,+32.4223184,-112.4013007,C2,G5200,Congressional District 3,9,04,2,17,0,1467,0,12,5,239,63,D,3,30,42.5,63.75,0.0,0.0,39.74025974025974,115.86501901140684,53.01980198019802,95.625,55.43478260869565,10.434728033472805,60.71428571428571
760073450,2338559,05,116,N,0405,+33.3396944,-111.7124237,C2,G5200,Congressional District 5,3,04,0,3,0,559,0,10,1,138,16,R,0,61,0.0,11.25,0.0,0.0,33.116883116883116,66.90114068441065,13.465346534653465,0.0,112.71739130434783,3.9761506276150627,12.142857142857142
2147483647,504383238,04,116,N,0404,+34.5909175,-113.2045275,C2,G5200,Congressional District 4,18,04,1,9,0,1851,0,19,4,417,69,R,0,40,21.25,33.75,0.0,0.0,62.922077922077925,202.15779467680608,58.069306930693074,0.0,73.91304347826087,13.166108786610877,48.57142857142857
530107625,1651788,07,116,N,0407,+33.4278190,-112.1187677,C2,G5200,Congressional District 7,1,04,0,4,1,173,2,18,1,97,38,D,3,33,0.0,15.0,63.75,14.166666666666666,59.61038961038961,47.02471482889734,31.98019801980198,95.625,60.97826086956522,1.2305439330543932,12.142857142857142
2147483647,138375379,02,116,N,0402,+31.9166176,-109.9387277,C2,G5200,Congressional District 2,8,04,1,5,0,1452,0,20,2,190,57,D,0,53,21.25,18.75,0.0,0.0,66.23376623376623,92.11026615969581,47.97029702970297,0.0,97.93478260869564,10.328033472803348,24.285714285714285
426737344,2969348,09,116,N,0409,+33.4060068,-111.9499956,C2,G5200,Congressional District 9,1,04,0,8,0,84,1,14,1,52,45,D,2,78,0.0,30.0,0.0,7.083333333333333,46.36363636363637,25.20912547528517,37.87128712871287,63.75,144.1304347826087,0.597489539748954,12.142857142857142
1618660740,11030711,06,116,N,0406,+33.6656628,-111.8884711,C2,G5200,Congressional District 6,2,04,0,3,0,459,1,14,0,64,41,R,1,90,0.0,11.25,0.0,7.083333333333333,46.36363636363637,31.026615969581748,34.504950495049506,31.875,166.30434782608697,3.2648535564853556,0.0
1398129833,4067789,08,116,N,0408,+33.6955714,-112.2995758,C2,G5200,Congressional District 8,2,04,0,2,0,455,0,13,3,40,32,R,2,56,0.0,7.5,0.0,0.0,43.05194805194805,19.39163498098859,26.93069306930693,63.75,103.47826086956522,3.2364016736401675,36.42857142857142
2147483647,299391564,28,116,N,4828,+27.8486342,-098.9136118,C2,G5200,Congressional District 28,4,48,0,2,0,7794,0,11,3,111,24,D,0,13,0.0,7.5,0.0,0.0,36.42857142857142,53.81178707224335,20.198019801980198,0.0,24.02173913043478,55.43849372384937,36.42857142857142
2147483647,950996579,01,116,N,4801,+31.9516781,-094.5520460,C2,G5200,Congressional District 1,12,48,2,4,1,12033,0,30,1,170,84,R,1,13,42.5,15.0,63.75,0.0,99.35064935064935,82.41444866920152,70.6930693069307,31.875,24.02173913043478,85.59037656903766,12.142857142857142
484560611,10286993,29,116,N,4829,+29.9491007,-095.4170408,C2,G5200,Congressional District 29,1,48,0,1,0,100,0,6,0,119,19,D,1,8,0.0,3.75,0.0,0.0,19.87012987012987,57.69011406844106,15.99009900990099,31.875,14.782608695652174,0.7112970711297071,0.0
419784487,3069802,07,116,N,4807,+29.8792303,-095.7786226,C2,G5200,Congressional District 7,2,48,0,3,0,145,5,17,0,6,33,D,0,70,0.0,11.25,0.0,35.41666666666667,56.298701298701296,2.908745247148289,27.77227722772277,0.0,129.34782608695653,1.0313807531380754,0.0
2147483647,2147483647,27,116,N,4827,+28.7829945,-096.8414071,C2,G5200,Congressional District 27,24,48,0,6,0,12248,0,33,3,154,68,R,1,9,0.0,22.5,0.0,0.0,109.28571428571428,74.65779467680609,57.227722772277225,31.875,16.630434782608695,87.11966527196653,36.42857142857142
2147483647,255530191,06,116,N,4806,+32.2350539,-096.6658786,C2,G5200,Congressional District 6,8,48,0,4,0,5164,0,19,0,60,33,R,1,31,0.0,15.0,0.0,0.0,62.922077922077925,29.08745247148289,27.77227722772277,31.875,57.28260869565217,36.731380753138076,0.0
2147483647,309171233,17,116,N,4817,+31.1536017,-096.6657676,C2,G5200,Congressional District 17,15,48,1,4,0,16124,1,19,0,73,78,R,4,26,21.25,15.0,0.0,7.083333333333333,62.922077922077925,35.38973384030418,65.64356435643565,127.5,48.04347826086956,114.68953974895398,0.0
2147483647,-1755498856,14,116,N,4814,+29.4337172,-094.8926947,C2,G5200,Congressional District 14,6,48,1,7,1,3818,0,21,0,146,72,R,1,25,21.25,26.25,63.75,0.0,69.54545454545455,70.77946768060836,60.59405940594059,31.875,46.19565217391305,27.15732217573222,0.0
2147483647,1242515897,36,116,N,4836,+30.4291930,-094.4314897,C2,G5200,Congressional District 36,14,48,0,1,0,6888,0,23,0,244,43,R,0,16,0.0,3.75,0.0,0.0,76.16883116883116,118.28897338403043,36.18811881188119,0.0,29.565217391304348,48.994142259414225,0.0
2147483647,493918427,05,116,N,4805,+32.2257951,-095.7316676,C2,G5200,Congressional District 5,13,48,1,3,0,12498,0,19,0,73,41,R,0,13,21.25,11.25,0.0,0.0,62.922077922077925,35.38973384030418,34.504950495049506,0.0,24.02173913043478,88.89790794979079,0.0
1841077520,3699541,16,116,N,4816,+31.9147345,-106.3088128,C2,G5200,Congressional District 16,1,48,1,2,0,370,1,18,1,71,32,D,3,23,21.25,7.5,0.0,7.083333333333333,59.61038961038961,34.42015209125475,26.93069306930693,95.625,42.5,2.6317991631799162,12.142857142857142
680368890,23325673,24,116,N,4824,+32.9194727,-097.0127238,C2,G5200,Congressional District 24,2,48,0,7,0,158,8,22,0,20,31,R,1,65,0.0,26.25,0.0,56.666666666666664,72.85714285714285,9.695817490494296,26.08910891089109,31.875,120.1086956521739,1.1238493723849372,0.0
